First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""R-HSA-445084"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""R-HSA-374680"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""R-HSA-374673"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""R-HSA-437234"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""R-HSA-374672"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""R-HSA-392752"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""R-HSA-374669"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""R-HSA-445069"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""R-HSA-374686"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""R-HSA-374681"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""R-HSA-374683"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374677"",""R-HSA-374677"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443779"",""R-HSA-443779"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""R-HSA-373736"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373729"",""R-HSA-373729"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447034"",""R-HSA-447034"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447030"",""R-HSA-447030"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437243"",""R-HSA-437243"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448958"",""R-HSA-448958"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448957"",""R-HSA-448957"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452392"",""R-HSA-452392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2889036"",""R-HSA-2889036"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452894"",""R-HSA-452894"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2972979"",""R-HSA-2972979"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""R-HSA-480301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452894"",""R-HSA-452894"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""R-HSA-480301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452392"",""R-HSA-452392"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480301"",""R-HSA-480301"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452838"",""R-HSA-452838"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480470"",""R-HSA-480470"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-452838"",""R-HSA-452838"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-480520"",""R-HSA-480520"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1112609"",""R-HSA-1112609"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""R-HSA-555065"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392749"",""R-HSA-392749"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-381283"",""R-HSA-381283"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9634430"",""R-HSA-9634430"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617087"",""R-HSA-9617087"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624120"",""R-HSA-9624120"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617207"",""R-HSA-9617207"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616241"",""R-HSA-9616241"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624112"",""R-HSA-9624112"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9616243"",""R-HSA-9616243"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-560491"",""R-HSA-560491"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624668"",""R-HSA-9624668"")","May, B"
