First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114544"",""R-HSA-114544"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928647"",""R-HSA-3928647"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114544"",""R-HSA-114544"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5667008"",""R-HSA-5667008"")","Rivero Crespo, F"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114544"",""R-HSA-114544"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665989"",""R-HSA-5665989"")","Rivero Crespo, F"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114544"",""R-HSA-114544"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849085"",""R-HSA-8849085"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250383"",""R-HSA-1250383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250463"",""R-HSA-1250463"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250498"",""R-HSA-1250498"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251922"",""R-HSA-1251922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864105"",""R-HSA-8864105"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251922"",""R-HSA-1251922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251944"",""R-HSA-1251944"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251922"",""R-HSA-1251922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306963"",""R-HSA-1306963"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251922"",""R-HSA-1251922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1250488"",""R-HSA-1250488"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251922"",""R-HSA-1251922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167686"",""R-HSA-167686"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1251997"",""R-HSA-1251997"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9612219"",""R-HSA-9612219"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-205244"",""R-HSA-205244"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183055"",""R-HSA-183055"")","Castagnoli, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183052"",""R-HSA-183052"")","Castagnoli, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182988"",""R-HSA-182988"")","Castagnoli, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-183094"",""R-HSA-183094"")","Castagnoli, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295622"",""R-HSA-1295622"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4332235"",""R-HSA-4332235"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1295621"",""R-HSA-1295621"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848818"",""R-HSA-8848818"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5674018"",""R-HSA-5674018"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1306972"",""R-HSA-1306972"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981355"",""R-HSA-8981355"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358790"",""R-HSA-1358790"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358789"",""R-HSA-1358789"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358790"",""R-HSA-1358790"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358801"",""R-HSA-1358801"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358790"",""R-HSA-1358790"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358798"",""R-HSA-1358798"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358792"",""R-HSA-1358792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358789"",""R-HSA-1358789"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358792"",""R-HSA-1358792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358801"",""R-HSA-1358801"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358792"",""R-HSA-1358792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358798"",""R-HSA-1358798"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358795"",""R-HSA-1358795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358797"",""R-HSA-1358797"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358795"",""R-HSA-1358795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358789"",""R-HSA-1358789"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358795"",""R-HSA-1358795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358801"",""R-HSA-1358801"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358795"",""R-HSA-1358795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1358798"",""R-HSA-1358798"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141139"",""R-HSA-141139"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75187"",""R-HSA-75187"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433415"",""R-HSA-1433415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5218827"",""R-HSA-5218827"")","Garapati, P V"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433415"",""R-HSA-1433415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029465"",""R-HSA-2029465"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433415"",""R-HSA-1433415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433415"",""R-HSA-1433415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433415"",""R-HSA-1433415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170986"",""R-HSA-170986"")","Annibali, D"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5672950"",""R-HSA-5672950"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9658253"",""R-HSA-9658253"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5658435"",""R-HSA-5658435"")","Rothfels, K"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1433471"",""R-HSA-1433471"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649736"",""R-HSA-9649736"")","Rothfels, K"
