First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380905"",""R-HSA-380905"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-210426"",""R-HSA-210426"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888589"",""R-HSA-888589"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380574"",""R-HSA-380574"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9029434"",""R-HSA-9029434"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442724"",""R-HSA-442724"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""R-HSA-9610627"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610408"",""R-HSA-9610408"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9610627"",""R-HSA-9610627"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619542"",""R-HSA-9619542"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611368"",""R-HSA-9611368"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614185"",""R-HSA-9614185"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""R-HSA-9617326"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9611030"",""R-HSA-9611030"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""R-HSA-9617583"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619449"",""R-HSA-9619449"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618785"",""R-HSA-9618785"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442760"",""R-HSA-442760"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-442725"",""R-HSA-442725"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617535"",""R-HSA-9617535"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619376"",""R-HSA-9619376"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619214"",""R-HSA-9619214"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618811"",""R-HSA-9618811"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617326"",""R-HSA-9617326"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618834"",""R-HSA-9618834"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9618863"",""R-HSA-9618863"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""R-HSA-9619125"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619430"",""R-HSA-9619430"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619430"",""R-HSA-9619430"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619125"",""R-HSA-9619125"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619449"",""R-HSA-9619449"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617583"",""R-HSA-9617583"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619467"",""R-HSA-9619467"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619367"",""R-HSA-9619367"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619478"",""R-HSA-9619478"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619542"",""R-HSA-9619542"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619783"",""R-HSA-9619783"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9619803"",""R-HSA-9619803"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9649108"",""R-HSA-9649108"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648983"",""R-HSA-9648983"")","Jassal, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352029"",""R-HSA-352029"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9653180"",""R-HSA-9653180"")","D'Eustachio, P"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-352029"",""R-HSA-352029"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-888592"",""R-HSA-888592"")","Mahajan, SS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-416320"",""R-HSA-416320"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849881"",""R-HSA-8849881"")","Garapati, P V"
