Pathway,First Reaction,Second Reaction,Second Reaction Author
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""R-HSA-374673"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""R-HSA-437234"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""R-HSA-374672"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""R-HSA-392752"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""R-HSA-374669"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""R-HSA-445069"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""R-HSA-374686"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""R-HSA-374681"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445071"",""R-HSA-445071"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""R-HSA-374683"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445076"",""R-HSA-445076"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374675"",""R-HSA-374675"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""R-HSA-445084"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""R-HSA-373736"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443780"",""R-HSA-443780"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443784"",""R-HSA-443784"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443817"",""R-HSA-443817"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443783"",""R-HSA-443783"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443779"",""R-HSA-443779"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373736"",""R-HSA-373736"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374677"",""R-HSA-374677"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445084"",""R-HSA-445084"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374680"",""R-HSA-374680"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374673"",""R-HSA-374673"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437234"",""R-HSA-437234"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374672"",""R-HSA-374672"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392752"",""R-HSA-392752"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374669"",""R-HSA-374669"")","Garapati, P V"
