Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163217"",""R-HSA-163217"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70979"",""R-HSA-70979"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012268"",""R-HSA-9012268"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71783"",""R-HSA-71783"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71783"",""R-HSA-71783"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71401"",""R-HSA-71401"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70967"",""R-HSA-70967"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-450971"",""R-HSA-450971"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71397"",""R-HSA-71397"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807826"",""R-HSA-6807826"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109339"",""R-HSA-109339"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6807826"",""R-HSA-6807826"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109342"",""R-HSA-109342"")","Gillespie, ME"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71723"",""R-HSA-71723"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-109343"",""R-HSA-109343"")","Gillespie, ME"
