Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-182263"",""R-HSA-182263"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200952"",""R-HSA-200952"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614367"",""R-HSA-9614367"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9629004"",""R-HSA-9629004"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168880"",""R-HSA-168880"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""R-HSA-9614810"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614816"",""R-HSA-9614816"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""R-HSA-9614810"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9621073"",""R-HSA-9621073"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""R-HSA-9614810"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9623096"",""R-HSA-9623096"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614810"",""R-HSA-9614810"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698928"",""R-HSA-9698928"")",None
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698928"",""R-HSA-9698928"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9698923"",""R-HSA-9698923"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112383"",""R-HSA-112383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112385"",""R-HSA-112385"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112392"",""R-HSA-112392"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75861"",""R-HSA-75861"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75861"",""R-HSA-75861"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113413"",""R-HSA-113413"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75861"",""R-HSA-75861"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113454"",""R-HSA-113454"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-83805"",""R-HSA-83805"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-427383"",""R-HSA-427383"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5632993"",""R-HSA-5632993"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615570"",""R-HSA-9615570"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""R-HSA-73946"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74992"",""R-HSA-74992"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74986"",""R-HSA-74986"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75856"",""R-HSA-75856"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75864"",""R-HSA-75864"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""R-HSA-73946"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75891"",""R-HSA-75891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112379"",""R-HSA-112379"")",None
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""R-HSA-9613497"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""R-HSA-73946"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""R-HSA-114697"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""R-HSA-114552"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""R-HSA-114697"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""R-HSA-114558"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140664"",""R-HSA-140664"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""R-HSA-114697"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-140700"",""R-HSA-140700"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114697"",""R-HSA-114697"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158721"",""R-HSA-158721"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158756"",""R-HSA-158756"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158744"",""R-HSA-158744"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158756"",""R-HSA-158756"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""R-HSA-114552"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397835"",""R-HSA-397835"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""R-HSA-114558"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114552"",""R-HSA-114552"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-397891"",""R-HSA-397891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114558"",""R-HSA-114558"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453183"",""R-HSA-453183"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139842"",""R-HSA-139842"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5684801"",""R-HSA-5684801"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114689"",""R-HSA-114689"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-114671"",""R-HSA-114671"")",None
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-139855"",""R-HSA-139855"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1475032"",""R-HSA-1475032"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70773"",""R-HSA-70773"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""R-HSA-71590"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""R-HSA-71515"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""R-HSA-70449"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""R-HSA-74242"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""R-HSA-74249"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""R-HSA-112265"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855165"",""R-HSA-1855165"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""R-HSA-74376"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""R-HSA-71590"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""R-HSA-71515"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""R-HSA-70449"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""R-HSA-74242"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""R-HSA-74249"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""R-HSA-112265"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""R-HSA-74376"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""R-HSA-71590"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""R-HSA-71515"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""R-HSA-70449"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""R-HSA-74242"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""R-HSA-74249"")",None
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""R-HSA-112265"")",None
