Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855166"",""R-HSA-1855166"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855198"",""R-HSA-1855198"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855193"",""R-HSA-1855193"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855193"",""R-HSA-1855193"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855162"",""R-HSA-1855162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855162"",""R-HSA-1855162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855194"",""R-HSA-1855194"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855194"",""R-HSA-1855194"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855227"",""R-HSA-1855227"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
