Pathway,First Reaction,Second Reaction,Second Reaction Author
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8875591"",""R-HSA-8875591"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8875591"",""R-HSA-8875591"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964599"",""R-HSA-8964599"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665727"",""R-HSA-5665727"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964599"",""R-HSA-8964599"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665686"",""R-HSA-5665686"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9011985"",""R-HSA-9011985"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5625849"",""R-HSA-5625849"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9032798"",""R-HSA-9032798"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9032798"",""R-HSA-9032798"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9032798"",""R-HSA-9032798"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033292"",""R-HSA-9033292"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033292"",""R-HSA-9033292"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9033292"",""R-HSA-9033292"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9626848"",""R-HSA-9626848"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668629"",""R-HSA-5668629"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357472"",""R-HSA-5357472"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668932"",""R-HSA-5668932"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357472"",""R-HSA-5357472"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5669240"",""R-HSA-5669240"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357472"",""R-HSA-5357472"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668984"",""R-HSA-5668984"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5357472"",""R-HSA-5357472"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668947"",""R-HSA-5668947"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5625901"",""R-HSA-5625901"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8981443"",""R-HSA-8981443"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665727"",""R-HSA-5665727"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5663232"",""R-HSA-5663232"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5665686"",""R-HSA-5665686"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668714"",""R-HSA-5668714"")","Rivero Crespo, F"
Signal Transduction,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5627775"",""R-HSA-5627775"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5668735"",""R-HSA-5668735"")","Rivero Crespo, F"
