Pathway,First Reaction,Second Reaction,Second Reaction Author
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180602"",""R-HSA-180602"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180630"",""R-HSA-180630"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180728"",""R-HSA-180728"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180736"",""R-HSA-180736"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180732"",""R-HSA-180732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""R-HSA-180710"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3149433"",""R-HSA-3149433"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180606"",""R-HSA-180606"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180622"",""R-HSA-180622"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9614369"",""R-HSA-9614369"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180710"",""R-HSA-180710"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180687"",""R-HSA-180687"")","Matthews, L"
Disease,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-180687"",""R-HSA-180687"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349426"",""R-HSA-349426"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113402"",""R-HSA-113402"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""R-HSA-349455"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349426"",""R-HSA-349426"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113412"",""R-HSA-113412"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""R-HSA-349455"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349426"",""R-HSA-349426"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113429"",""R-HSA-113429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""R-HSA-349455"")","Matthews, L"
Gene expression (Transcription),"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""R-HSA-6804879"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""R-HSA-349455"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156808"",""R-HSA-156808"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156808"",""R-HSA-156808"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-157849"",""R-HSA-157849"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156808"",""R-HSA-156808"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389954"",""R-HSA-389954"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390470"",""R-HSA-390470"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389954"",""R-HSA-389954"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391266"",""R-HSA-391266"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389954"",""R-HSA-389954"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389970"",""R-HSA-389970"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389955"",""R-HSA-389955"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389956"",""R-HSA-389956"")","Matthews, L"
