PathwayName,Event,RelationType,InputReaction
Cell Cycle,R-HSA-8961972,Shared entity relation,R-HSA-8961982
Cell Cycle,R-HSA-8961907,Shared entity relation,R-HSA-8961915
Cell Cycle,R-HSA-8961651,Shared entity relation,R-HSA-8961665
Cell Cycle,R-HSA-8961840,Shared entity relation,R-HSA-8961846
Cell Cycle,R-HSA-8961982,Shared entity relation,null
Cell Cycle,R-HSA-8961915,Shared entity relation,R-HSA-68917
Cell Cycle,R-HSA-8961915,Shared entity relation,R-HSA-176942
Cell Cycle,R-HSA-8961895,Shared entity relation,null
Cell Cycle,R-HSA-8961636,Shared entity relation,R-HSA-8961632
Cell Cycle,R-HSA-8961699,Shared entity relation,R-HSA-163010
Cell Cycle,R-HSA-8961699,Shared entity relation,R-HSA-174097
Cell Cycle,R-HSA-8961699,Shared entity relation,R-HSA-174235
Cell Cycle,R-HSA-8961952,Shared entity relation,R-HSA-69299
Cell Cycle,R-HSA-8961888,Shared entity relation,R-HSA-8961895
Cell Cycle,R-HSA-8961632,Shared entity relation,null
Cell Cycle,R-HSA-8961961,Shared entity relation,R-HSA-188345
Cell Cycle,R-HSA-8961620,Shared entity relation,R-HSA-8961619
Cell Cycle,R-HSA-8961619,Shared entity relation,R-HSA-69005
Cell Cycle,R-HSA-8961874,Shared entity relation,null
Cell Cycle,R-HSA-8961946,Shared entity relation,R-HSA-8961952
Cell Cycle,R-HSA-8961688,Shared entity relation,R-HSA-8961699
Cell Cycle,R-HSA-8961991,Shared entity relation,R-HSA-8962039
Cell Cycle,R-HSA-8961863,Shared entity relation,R-HSA-8961874
Cell Cycle,R-HSA-8961671,Shared entity relation,R-HSA-8961678
Cell Cycle,R-HSA-8962050,Shared entity relation,null
Cell Cycle,R-HSA-8961665,Shared entity relation,null
Cell Cycle,R-HSA-8961920,Shared entity relation,R-HSA-8961934
Cell Cycle,R-HSA-8961934,Shared entity relation,null
Cell Cycle,R-HSA-8961678,Shared entity relation,null
Cell Cycle,R-HSA-113638,Shared entity relation,null
Cell Cycle,R-HSA-113504,Shared entity relation,R-HSA-174427
Cell Cycle,R-HSA-113504,Shared entity relation,R-HSA-68950
Cell Cycle,R-HSA-113504,Shared entity relation,R-HSA-68914
Cell Cycle,R-HSA-113504,Shared entity relation,R-HSA-113503
Cell Cycle,R-HSA-113643,Shared entity relation,null
Cell Cycle,R-HSA-113503,Shared entity relation,R-HSA-113643
Cell Cycle,R-HSA-182594,Shared entity relation,R-HSA-8941895
Cell Cycle,R-HSA-8942607,Shared entity relation,null
Cell Cycle,R-HSA-9018017,Shared entity relation,null
Cell Cycle,R-HSA-69227,Shared entity relation,R-HSA-113503
Cell Cycle,R-HSA-8941895,Shared entity relation,R-HSA-8941915
Cell Cycle,R-HSA-8941915,Shared entity relation,R-HSA-8942607
Cell Cycle,R-HSA-1363328,Shared entity relation,R-HSA-1363331
Cell Cycle,R-HSA-1363331,Shared entity relation,R-HSA-187552
Cell Cycle,R-HSA-1363331,Shared entity relation,R-HSA-1363328
Cell Cycle,R-HSA-1363331,Shared entity relation,null
Cell Cycle,R-HSA-1363276,Shared entity relation,R-HSA-1363306
Cell Cycle,R-HSA-8942803,Shared entity relation,R-HSA-8942836
Cell Cycle,R-HSA-8942836,Shared entity relation,R-HSA-69227
Cell Cycle,R-HSA-8942836,Shared entity relation,R-HSA-1226094
Cell Cycle,R-HSA-8942836,Shared entity relation,R-HSA-1226095
Cell Cycle,R-HSA-8942836,Shared entity relation,R-HSA-9018017
Cell Cycle,R-HSA-1226094,Shared entity relation,null
Cell Cycle,R-HSA-1226094,Shared entity relation,R-HSA-1363328
Cell Cycle,R-HSA-1226094,Shared entity relation,R-HSA-1363276
Cell Cycle,R-HSA-1226095,Shared entity relation,R-HSA-1363274
Cell Cycle,R-HSA-1226095,Shared entity relation,null
Cell Cycle,R-HSA-1363274,Shared entity relation,R-HSA-1363314
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964471
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964465
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964498
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964475
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964492
Cell Cycle,R-HSA-1362261,Shared entity relation,R-HSA-8964482
Cell Cycle,R-HSA-8964475,Shared entity relation,R-HSA-8964531
Cell Cycle,R-HSA-8964492,Shared entity relation,R-HSA-8964525
Cell Cycle,R-HSA-8964525,Shared entity relation,R-HSA-1363314
Cell Cycle,R-HSA-8964513,Shared entity relation,null
Cell Cycle,R-HSA-8964465,Shared entity relation,R-HSA-8961665
Cell Cycle,R-HSA-8964498,Shared entity relation,R-HSA-8961619
Cell Cycle,R-HSA-8964482,Shared entity relation,R-HSA-8964513
Cell Cycle,R-HSA-8964531,Shared entity relation,null
Cell Cycle,R-HSA-8964471,Shared entity relation,R-HSA-188345
Cell Cycle,R-HSA-1363303,Shared entity relation,null
Cell Cycle,R-HSA-1227670,Shared entity relation,null
Cell Cycle,R-HSA-1227671,Shared entity relation,null
Cell Cycle,R-HSA-1363314,Shared entity relation,null
Cell Cycle,R-HSA-8964588,Shared entity relation,null
Cell Cycle,R-HSA-8978926,Shared entity relation,R-HSA-4088306
Cell Cycle,R-HSA-8978926,Shared entity relation,R-HSA-4088309
Cell Cycle,R-HSA-8978926,Shared entity relation,R-HSA-4088307
Cell Cycle,R-HSA-8964561,Shared entity relation,R-HSA-8978926
Cell Cycle,R-HSA-8964580,Shared entity relation,R-HSA-8964588
Cell Cycle,R-HSA-8964550,Shared entity relation,R-HSA-8964513
Cell Cycle,R-HSA-8964567,Shared entity relation,R-HSA-8961934
Cell Cycle,R-HSA-1362270,Shared entity relation,R-HSA-1362261
Cell Cycle,R-HSA-1363311,Shared entity relation,null
Cell Cycle,R-HSA-1363306,Shared entity relation,null
Cell Cycle,R-HSA-174195,Shared entity relation,R-HSA-174105
Cell Cycle,R-HSA-174088,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-174105,Shared entity relation,R-HSA-174088
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-188191,Shared entity relation,R-HSA-174088
Cell Cycle,R-HSA-174224,Shared entity relation,R-HSA-141423
Cell Cycle,R-HSA-174224,Shared entity relation,R-HSA-174070
Cell Cycle,R-HSA-174224,Shared entity relation,R-HSA-141437
Cell Cycle,R-HSA-174224,Shared entity relation,R-HSA-141429
Cell Cycle,R-HSA-174070,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-174070,Shared entity relation,R-HSA-174088
Cell Cycle,R-HSA-174124,Shared entity relation,R-HSA-174070
Cell Cycle,R-HSA-174058,Shared entity relation,null
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-1363331
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-68946
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-6804724
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-187575
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-6804879
Cell Cycle,R-HSA-174058,Shared entity relation,R-HSA-174057
Cell Cycle,R-HSA-174057,Shared entity relation,R-HSA-174058
Cell Cycle,R-HSA-188371,Shared entity relation,R-HSA-174079
Cell Cycle,R-HSA-174097,Shared entity relation,null
Cell Cycle,R-HSA-174122,Shared entity relation,null
Cell Cycle,R-HSA-174174,Shared entity relation,null
Cell Cycle,R-HSA-174209,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-174203,Shared entity relation,null
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-174203,Shared entity relation,R-HSA-174209
Cell Cycle,R-HSA-174159,Shared entity relation,R-HSA-174203
Cell Cycle,R-HSA-174139,Shared entity relation,null
Cell Cycle,R-HSA-174235,Shared entity relation,null
Cell Cycle,R-HSA-174251,Shared entity relation,null
Cell Cycle,R-HSA-174079,Shared entity relation,null
Cell Cycle,R-HSA-174227,Shared entity relation,R-HSA-174157
Cell Cycle,R-HSA-174120,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-174157,Shared entity relation,null
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174121
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174224
Cell Cycle,R-HSA-174157,Shared entity relation,R-HSA-174120
Cell Cycle,R-HSA-179410,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-179417,Shared entity relation,R-HSA-179421
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174238
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-174171
Cell Cycle,R-HSA-179421,Shared entity relation,R-HSA-179410
Cell Cycle,R-HSA-174171,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-174104,Shared entity relation,R-HSA-174255
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-174255,Shared entity relation,null
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174238
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-174171
Cell Cycle,R-HSA-174255,Shared entity relation,R-HSA-179410
Cell Cycle,R-HSA-174238,Shared entity relation,null
Cell Cycle,R-HSA-174238,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-174238,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-174238,Shared entity relation,R-HSA-174121
Cell Cycle,R-HSA-174238,Shared entity relation,R-HSA-174224
Cell Cycle,R-HSA-174238,Shared entity relation,R-HSA-174120
Cell Cycle,R-HSA-174119,Shared entity relation,null
Cell Cycle,R-HSA-174132,Shared entity relation,null
Cell Cycle,R-HSA-2468039,Shared entity relation,R-HSA-2468041
Cell Cycle,R-HSA-2473152,Shared entity relation,R-HSA-2473151
Cell Cycle,R-HSA-2473151,Shared entity relation,R-HSA-2484822
Cell Cycle,R-HSA-2468041,Shared entity relation,R-HSA-2468293
Cell Cycle,R-HSA-69074,Shared entity relation,R-HSA-69116
Cell Cycle,R-HSA-69063,Shared entity relation,R-HSA-69068
Cell Cycle,R-HSA-69053,Shared entity relation,R-HSA-69063
Cell Cycle,R-HSA-69068,Shared entity relation,R-HSA-69074
Cell Cycle,R-HSA-69068,Shared entity relation,R-HSA-174452
Cell Cycle,R-HSA-69068,Shared entity relation,R-HSA-69053
Cell Cycle,R-HSA-69173,Shared entity relation,null
Cell Cycle,R-HSA-69127,Shared entity relation,R-HSA-69140
Cell Cycle,R-HSA-69116,Shared entity relation,R-HSA-69127
Cell Cycle,R-HSA-69152,Shared entity relation,null
Cell Cycle,R-HSA-69140,Shared entity relation,R-HSA-69142
Cell Cycle,R-HSA-69142,Shared entity relation,R-HSA-69144
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-69140
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-176175
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-174445
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-912503
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-69152
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-174451
Cell Cycle,R-HSA-69144,Shared entity relation,R-HSA-69142
Cell Cycle,R-HSA-169461,Shared entity relation,null
Cell Cycle,R-HSA-176942,Shared entity relation,null
Cell Cycle,R-HSA-169468,Shared entity relation,null
Cell Cycle,R-HSA-176956,Shared entity relation,R-HSA-176942
Cell Cycle,R-HSA-68913,Shared entity relation,R-HSA-68950
Cell Cycle,R-HSA-68913,Shared entity relation,R-HSA-68960
Cell Cycle,R-HSA-68950,Shared entity relation,R-HSA-69053
Cell Cycle,R-HSA-68950,Shared entity relation,R-HSA-113504
Cell Cycle,R-HSA-68944,Shared entity relation,R-HSA-68946
Cell Cycle,R-HSA-68944,Shared entity relation,null
Cell Cycle,R-HSA-68947,Shared entity relation,R-HSA-68948
Cell Cycle,R-HSA-68946,Shared entity relation,R-HSA-68947
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-68948,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-69015,Shared entity relation,R-HSA-69016
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-69016,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-69005,Shared entity relation,R-HSA-69006
Cell Cycle,R-HSA-69006,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-69019,Shared entity relation,null
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-264444
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-69015
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-8854051
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-8854041
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-3000335
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-174144
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-174104
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-69598
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-174195
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-174227
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-174159
Cell Cycle,R-HSA-75825,Shared entity relation,R-HSA-179417
Cell Cycle,R-HSA-75824,Shared entity relation,R-HSA-75825
Cell Cycle,R-HSA-75820,Shared entity relation,R-HSA-75822
Cell Cycle,R-HSA-75823,Shared entity relation,R-HSA-75824
Cell Cycle,R-HSA-75822,Shared entity relation,null
Cell Cycle,R-HSA-174273,Shared entity relation,R-HSA-187949
Cell Cycle,R-HSA-174273,Shared entity relation,R-HSA-174164
Cell Cycle,R-HSA-174273,Shared entity relation,R-HSA-187934
Cell Cycle,R-HSA-174054,Shared entity relation,R-HSA-174273
Cell Cycle,R-HSA-187916,Shared entity relation,null
Cell Cycle,R-HSA-187948,Shared entity relation,null
Cell Cycle,R-HSA-187949,Shared entity relation,R-HSA-187937
Cell Cycle,R-HSA-187949,Shared entity relation,R-HSA-187948
Cell Cycle,R-HSA-187949,Shared entity relation,R-HSA-68944
Cell Cycle,R-HSA-187949,Shared entity relation,R-HSA-188371
Cell Cycle,R-HSA-174164,Shared entity relation,R-HSA-174110
Cell Cycle,R-HSA-174110,Shared entity relation,R-HSA-187949
Cell Cycle,R-HSA-174110,Shared entity relation,R-HSA-174164
Cell Cycle,R-HSA-174110,Shared entity relation,R-HSA-187934
Cell Cycle,R-HSA-3000319,Shared entity relation,R-HSA-3000310
Cell Cycle,R-HSA-3000335,Shared entity relation,null
Cell Cycle,R-HSA-3000335,Shared entity relation,R-HSA-3000339
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-162657
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-156699
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-163010
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-156723
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-156673
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-174174
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-174119
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-4088130
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-2294590
Cell Cycle,R-HSA-3002798,Shared entity relation,R-HSA-3002811
Cell Cycle,R-HSA-4086410,Shared entity relation,R-HSA-3000319
Cell Cycle,R-HSA-2562594,Shared entity relation,R-HSA-3002811
Cell Cycle,R-HSA-3002811,Shared entity relation,null
Cell Cycle,R-HSA-2562526,Shared entity relation,null
Cell Cycle,R-HSA-2562526,Shared entity relation,R-HSA-2562594
Cell Cycle,R-HSA-2574845,Shared entity relation,R-HSA-2574840
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-3000339
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-8852324
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-3002798
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-156678
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-156682
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-2984226
Cell Cycle,R-HSA-3000327,Shared entity relation,R-HSA-380272
