First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-1358789,R-HSA-1358797,R-HSA-1358737,Input,AND,1
R-HSA-1358790,R-HSA-1358789,R-HSA-975977,Input,OR,0
R-HSA-1358790,R-HSA-1358801,R-HSA-975977,Input,OR,0
R-HSA-1358790,R-HSA-1358798,R-HSA-975977,Input,OR,0
R-HSA-1358791,R-HSA-1358797,R-HSA-1358714,Input,AND,1
R-HSA-1358792,R-HSA-1358789,R-HSA-975977,Input,OR,0
R-HSA-1358792,R-HSA-1358801,R-HSA-975977,Input,OR,0
R-HSA-1358792,R-HSA-1358798,R-HSA-975977,Input,OR,0
R-HSA-1358795,R-HSA-1358797,R-HSA-1358714,Input,AND,1
R-HSA-1358795,R-HSA-1358789,R-HSA-975977,Input,OR,0
R-HSA-1358795,R-HSA-1358801,R-HSA-975977,Input,OR,0
R-HSA-1358795,R-HSA-1358798,R-HSA-975977,Input,OR,0
R-HSA-1358797,R-HSA-1358795,R-HSA-1358740,Input,OR,0
R-HSA-1358798,R-HSA-1358792,R-HSA-1358734,Input,OR,0
R-HSA-1358801,R-HSA-1358790,R-HSA-1358732,Input,OR,0
R-HSA-139941,R-HSA-139854,R-HSA-139839,Catalyst,AND,1
R-HSA-140978,R-HSA-3371360,R-HSA-140977,Input,OR,0
R-HSA-140978,R-HSA-5357828,R-HSA-140977,Input,OR,0
R-HSA-140978,R-HSA-75240,R-HSA-140977,Input,OR,0
R-HSA-141139,R-HSA-75187,R-HSA-5637469,Input,AND,1
R-HSA-1433374,R-HSA-1433395,R-HSA-708330,Input,AND,1
R-HSA-1433395,R-HSA-205321,R-HSA-1433307,Input,AND,1
R-HSA-1433415,R-HSA-5218827,R-HSA-442641,Input,OR,0
R-HSA-1433415,R-HSA-2029465,R-HSA-442641,Input,OR,0
R-HSA-1433415,R-HSA-5663232,R-HSA-442641,Input,OR,0
R-HSA-1433415,R-HSA-5668714,R-HSA-442641,Input,OR,0
R-HSA-1433415,R-HSA-5668735,R-HSA-442641,Input,OR,0
R-HSA-1433418,R-HSA-1433456,R-HSA-1433552,Input,AND,1
R-HSA-1433428,R-HSA-205234,R-HSA-1433549,Input,AND,1
R-HSA-1433451,R-HSA-1433418,R-HSA-1433493,Input,OR,0
R-HSA-1433454,R-HSA-1562641,R-HSA-1562560,Input,AND,1
R-HSA-1433456,R-HSA-1470009,R-HSA-1433527,Input,OR,0
R-HSA-1433471,R-HSA-170986,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-5672950,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-9658253,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-5658435,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-9649736,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-5674018,R-HSA-109783,Input,OR,0
R-HSA-1433471,R-HSA-8981355,R-HSA-109783,Input,OR,0
R-HSA-1433488,R-HSA-1433428,R-HSA-1433530,Input,AND,1
R-HSA-1433508,R-HSA-205289,R-HSA-1433473,Negative Regulator,AND,-1
R-HSA-1433542,R-HSA-1433415,R-HSA-1433526,Catalyst,AND,1
R-HSA-1458875,R-HSA-1504188,R-HSA-1458876,Input,AND,1
R-HSA-1470009,R-HSA-1470010,R-HSA-1470000,Input,AND,1
R-HSA-1470010,R-HSA-1470012,R-HSA-1469999,Input,OR,0
R-HSA-1470012,R-HSA-1433456,R-HSA-1433552,Input,AND,1
R-HSA-1484099,R-HSA-5687083,R-HSA-188379,Input,AND,1
R-HSA-1497784,R-HSA-202127,R-HSA-1497830,Catalyst,AND,1
R-HSA-1504186,R-HSA-201677,R-HSA-1504184,Input,OR,0
R-HSA-1504188,R-HSA-1504186,R-HSA-1504192,Input,AND,1
R-HSA-1504190,R-HSA-1504193,R-HSA-4652690,Input,OR,0
R-HSA-1504193,R-HSA-1504213,R-HSA-1504195,Input,AND,1
R-HSA-1504213,R-HSA-1504190,R-HSA-1504210,Input,AND,1
R-HSA-1524182,R-HSA-167686,R-HSA-167679,Catalyst,AND,1
R-HSA-1524182,R-HSA-186819,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-382055,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-186826,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-380782,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-382056,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-186765,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-382058,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-186778,R-HSA-186811,Input,OR,0
R-HSA-1524182,R-HSA-186780,R-HSA-186811,Input,OR,0
R-HSA-1524186,R-HSA-1524182,R-HSA-1524184,Input,OR,0
R-HSA-1549564,R-HSA-1433428,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-109813,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-8851919,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-177920,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-183052,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-1295613,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-354087,R-HSA-74686,Input,OR,0
R-HSA-1549564,R-HSA-1295622,R-HSA-934598,Input,OR,0
R-HSA-1549564,R-HSA-1295613,R-HSA-934598,Input,OR,0
R-HSA-157353,R-HSA-157926,R-HSA-157634,Input,AND,1
R-HSA-157629,R-HSA-157640,R-HSA-157225,Input,OR,0
R-HSA-157632,R-HSA-157353,R-HSA-157200,Input,OR,0
R-HSA-157640,R-HSA-157933,R-HSA-157642,Input,AND,1
