First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-5685953,R-HSA-5684081,R-HSA-5684097,Input,OR,0
R-HSA-5685985,R-HSA-5685994,R-HSA-5685989,Input,OR,0
R-HSA-5685994,R-HSA-5693542,R-HSA-5684128,Input,AND,1
R-HSA-5686398,R-HSA-5686410,R-HSA-5686409,Catalyst,AND,1
R-HSA-5686410,R-HSA-5693620,R-ALL-1638790,Input,AND,1
R-HSA-5686410,R-HSA-5693620,R-HSA-419548,Input,AND,1
R-HSA-5686410,R-HSA-5684108,R-HSA-5683809,Input,AND,1
R-HSA-5686410,R-HSA-3785704,R-HSA-5649637,Input,AND,1
R-HSA-5686410,R-HSA-5685341,R-HSA-5685316,Input,AND,1
R-HSA-5686410,R-HSA-5685838,R-HSA-5685311,Input,AND,1
R-HSA-5686410,R-HSA-5685985,R-HSA-5687710,Input,AND,1
R-HSA-5686410,R-HSA-5693620,R-HSA-5685301,Input,AND,1
R-HSA-5686410,R-HSA-5693609,R-HSA-5693527,Catalyst,AND,1
R-HSA-5686410,R-HSA-5686578,R-HSA-5693527,Catalyst,AND,1
R-HSA-5686440,R-HSA-5686469,R-HSA-5686432,Input,OR,0
R-HSA-5686469,R-HSA-5693620,R-HSA-419548,Input,AND,1
R-HSA-5686469,R-HSA-5684108,R-HSA-5683809,Input,AND,1
R-HSA-5686469,R-HSA-5685341,R-HSA-5685316,Input,AND,1
R-HSA-5686469,R-HSA-5685838,R-HSA-5685311,Input,AND,1
R-HSA-5686469,R-HSA-5693620,R-HSA-5685301,Input,AND,1
R-HSA-5686469,R-HSA-5693609,R-HSA-5693527,Catalyst,AND,1
R-HSA-5686469,R-HSA-5686578,R-HSA-5693527,Catalyst,AND,1
R-HSA-5686475,R-HSA-6785732,R-HSA-5686474,Input,AND,1
R-HSA-5686483,R-HSA-5693620,R-HSA-419548,Input,AND,1
R-HSA-5686483,R-HSA-5684108,R-HSA-5683809,Input,AND,1
R-HSA-5686483,R-HSA-5685341,R-HSA-5685316,Input,AND,1
